,CreationDate,Tags,design,usability,website,forms,user,gui,web,mobile,interaction,navigation,buttons,app,behavior,layout,patterns,search,icons,research,input,menu,Month
5880,2012-11-29 12:33:33,<forms><web><accordion>,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5881,2012-11-29 13:23:52,<usability><user-behavior><html><content-management><terms-of-service>,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-11-01 00:00:00
5882,2012-11-29 14:10:26,<website-design><measuring><quantitative-analysis><phone-numbers>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5883,2012-11-29 14:16:34,<icons><css><jquery>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-11-01 00:00:00
5884,2012-11-29 14:37:30,<layout>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-11-01 00:00:00
5885,2012-11-29 19:47:08,<website-design><design><text><grid><alignment>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5886,2012-11-29 19:58:55,<website-design><gui-design><web-app><wireframe>,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5887,2012-11-29 22:49:28,<website-design><responsive-design><adaptive-content>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5888,2012-11-29 23:02:13,<website-design><interaction-design><login><landing-page><redirect>,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5889,2012-11-29 23:29:33,<usability><research><business-application><screen-resolution>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-11-01 00:00:00
5890,2012-11-29 23:36:55,<tools><axure>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5891,2012-11-30 10:17:09,<ux-field><validation><personas><quality-assurance>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5892,2012-11-30 10:40:31,<website-design><interaction-design><validation><dates><calendar>,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5893,2012-11-30 10:52:14,<design-patterns><psychology><hci><memory>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-11-01 00:00:00
5894,2012-11-30 13:41:05,<usability><response-time><progress-bar><loading>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5895,2012-11-30 15:40:57,<forms>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5896,2012-11-30 16:42:17,<menu><discovery><toolbar><ribbon>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-11-01 00:00:00
5897,2012-11-30 16:57:55,<mobile><design-patterns><scrolling>,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2012-11-01 00:00:00
5898,2012-11-30 17:37:04,<forms><validation><surveys>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5899,2012-11-30 19:13:41,<social-media>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-01 00:00:00
5900,2012-11-30 22:54:57,<input><keyboard><mouse><ergonomics>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-11-01 00:00:00
5901,2012-12-01 09:36:26,<responsive-design>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5902,2012-12-01 10:16:03,<usability><reliability>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5903,2012-12-01 12:52:09,<usability><user-behavior><help><customer-support><categories>,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5904,2012-12-01 18:38:27,<layout><user-behavior><visual-design><ordering><visual-cues>,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2012-12-01 00:00:00
5905,2012-12-02 01:33:44,<navigation><mobile>,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5906,2012-12-02 02:43:52,<forms>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5907,2012-12-02 08:22:20,<usability><forms><terminology><input-fields>,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-12-01 00:00:00
5908,2012-12-02 11:10:00,<mobile><android><touch-screen><swipe><smartphone>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5909,2012-12-02 18:34:55,<user><emotion><customer-support><culture>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5910,2012-12-02 19:32:47,<forms><keyboard-shortcuts>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5911,2012-12-02 20:24:13,<research><qualitative-analysis><ethnography>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
5912,2012-12-03 03:51:10,<facebook><social>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5913,2012-12-03 04:31:22,<user-behavior><design-patterns><guidelines><design><perception>,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2012-12-01 00:00:00
5914,2012-12-03 08:15:28,<mobile><usability-testing><tools>,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5915,2012-12-03 09:28:06,<layout><conversion>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5916,2012-12-03 09:38:21,<website-design><users><updating>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5917,2012-12-03 09:58:36,<forms><captcha><spam>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5918,2012-12-03 12:18:39,<layout><font><formatting><semantics>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5919,2012-12-03 12:48:24,<tablet>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5920,2012-12-03 13:57:12,<registration><profile><community><username>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5921,2012-12-03 15:40:46,<gui-design><user-behavior><desktop-application><placement><dynamic-ui>,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5922,2012-12-03 17:19:04,<usability><design><ux-field><prototyping><workflow>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5923,2012-12-03 17:22:29,<interaction-design><info-visualisation><desktop-application><applications>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5924,2012-12-03 19:35:15,<forms><inline-edit>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5925,2012-12-03 21:01:41,<login><data-collection>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5926,2012-12-03 23:41:35,<forms><dropdown><multi-selection><combobox>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5927,2012-12-03 23:55:58,<usability><cms><requirements><content-management>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5928,2012-12-04 00:03:37,<usability><interaction-design><user-behavior><physical><users>,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5929,2012-12-04 08:52:33,<usability-testing><user-research><tools>,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
5930,2012-12-04 12:56:13,<website-design><buttons><consistency><order>,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5931,2012-12-04 13:51:02,<usability><layout><comments><interface>,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5932,2012-12-04 14:05:47,<website-design><layout><lists>,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5933,2012-12-04 14:23:01,<interaction-design><android>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5934,2012-12-04 17:48:10,<e-commerce><checkout>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5935,2012-12-04 18:23:10,<filtering><faceted-search>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
5936,2012-12-04 19:10:52,<terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5937,2012-12-04 19:52:49,<design-patterns><drag-n-drop><categorization>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-12-01 00:00:00
5938,2012-12-04 19:53:21,<gui-design><navigation><icons><design>,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2012-12-01 00:00:00
5939,2012-12-04 21:57:48,<search><filtering><checkboxes><faceted-search>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
5940,2012-12-05 01:27:56,<website-design><forms><consistency><landing-page>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5941,2012-12-05 04:09:14,<email><password><confirmation><settings><reset>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5942,2012-12-05 08:07:12,<login><signup-signon><facebook-connect>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5943,2012-12-05 08:31:59,<navigation><design-patterns><information-architecture>,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2012-12-01 00:00:00
5944,2012-12-05 13:57:52,<website-design><interaction-design><documentation><interactive-ui>,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5945,2012-12-05 14:00:07,<usability><design><footers><legibility>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5946,2012-12-05 14:06:58,<website-design><dates><multi-selection>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5947,2012-12-05 14:34:50,<terminology><ux-field><user-centered-design>,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5948,2012-12-05 15:35:02,<website-design><navigation><layout><image><wireframe>,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5949,2012-12-05 18:35:36,<layout><tables>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5950,2012-12-05 20:22:31,<copywriting><marketing><names>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5951,2012-12-05 21:49:30,<info-visualisation>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5952,2012-12-05 21:57:11,<website-design><user-behavior><measuring><analytics>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5953,2012-12-06 02:00:08,<color><psychology><visual-design>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5954,2012-12-06 05:51:29,<user-behavior>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5955,2012-12-06 08:25:45,<forms><wpf>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5956,2012-12-06 08:30:58,<gui-design><mobile><layout><iphone>,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5957,2012-12-06 09:55:38,<research><validation><personas><quality-assurance>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
5958,2012-12-06 10:31:38,<navigation><search><content>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
5959,2012-12-06 15:14:05,<forms><gui-design><mobile><perception><shape>,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5960,2012-12-06 16:08:10,<website-design><web-app><html><css>,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5961,2012-12-06 17:51:37,<usability><accessibility>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5962,2012-12-06 17:57:07,<usability><hierarchy><lists>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5963,2012-12-06 19:24:34,<website-design><usability><forms><user-behavior><input-fields>,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2012-12-01 00:00:00
5964,2012-12-06 20:01:42,<usability><user-behavior><notification><interaction>,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5965,2012-12-06 23:02:24,<website-design><forms><layout><data>,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5966,2012-12-07 07:57:47,<website-design><web-app><html><pagination>,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5967,2012-12-07 09:22:34,<user-behavior>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
5968,2012-12-07 09:23:51,<interaction-design>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5969,2012-12-07 12:01:47,<website-design><layout>,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5970,2012-12-07 12:23:33,<website-design><gui-design><web-app><hyperlinks>,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5971,2012-12-07 15:04:27,<navigation><dropdown><sidebar>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5972,2012-12-07 15:56:57,<usability>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5973,2012-12-07 17:59:53,<menu><features><printing>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-12-01 00:00:00
5974,2012-12-07 22:31:27,<website-design><forms><search><multi-selection>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
5975,2012-12-07 23:05:27,<navigation><validation>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5976,2012-12-08 04:51:41,<web-app><wording><semantics>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5977,2012-12-08 14:19:11,<controls><video><dark-patterns>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-12-01 00:00:00
5978,2012-12-08 17:28:47,<usability><interaction-design><layout><design-patterns>,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2012-12-01 00:00:00
5979,2012-12-08 19:37:32,<information-architecture><user-research><urls><semantics>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
5980,2012-12-08 19:58:40,<usability><usability-study>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5981,2012-12-08 20:10:18,<user-expectation><registration><password><security><confirmation>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5982,2012-12-09 10:59:15,<mobile><files>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5983,2012-12-09 11:03:51,<usability><navigation><guidelines><conventions><blog>,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5984,2012-12-09 13:40:03,<website-design><information-architecture>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5985,2012-12-09 14:43:05,<user><personas><scenarios>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5986,2012-12-09 14:59:31,<calendar>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5987,2012-12-09 15:03:03,<forms><gui-design><input-fields><wysiwyg>,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-12-01 00:00:00
5988,2012-12-09 20:54:48,<website-design><html><internationalisation>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5989,2012-12-09 23:17:25,<desktop-application><save><files><close><exit>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5990,2012-12-10 02:39:20,<tree><multi-selection><lists>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5991,2012-12-10 05:31:11,<usability><terminology>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5992,2012-12-10 09:53:09,<layout>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5993,2012-12-10 13:04:31,<buttons><users>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5994,2012-12-10 20:47:40,<email><labels><input-fields><username>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-12-01 00:00:00
5995,2012-12-11 05:49:20,<map-ui>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5996,2012-12-11 07:29:04,<layout><color-scheme><contrast>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-01 00:00:00
5997,2012-12-11 08:57:31,<controls><sliders>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
5998,2012-12-11 10:49:02,<icons><admin>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-12-01 00:00:00
5999,2012-12-11 11:10:53,<user-behavior><first-impression><newsletter>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
6000,2012-12-11 12:07:37,<forms><usability><user-behavior><checkboxes><radio-buttons>,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
6001,2012-12-11 13:21:05,<audio><landing-page><splash-screen><sound>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6002,2012-12-11 13:33:41,<website-design><usability><scrolling><urls><history>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6003,2012-12-11 14:46:18,<website-design><search><copywriting><labels><seo>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
6004,2012-12-11 15:43:37,<landing-page>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6005,2012-12-11 16:17:18,<content><redesign>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6006,2012-12-11 16:23:56,<menu><ajax>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-12-01 00:00:00
6007,2012-12-11 17:07:06,<filtering><faceted-search>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
6008,2012-12-11 17:46:02,<notification><status><errors>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6009,2012-12-11 18:14:45,<forms><android>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6010,2012-12-11 19:50:29,<forms><workflow><actions><mental-models>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6011,2012-12-11 20:57:19,<buttons><guidelines><copywriting><labels>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6012,2012-12-11 21:22:54,<gui-design><interaction-design>,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6013,2012-12-11 21:56:02,<iphone><tabs>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6014,2012-12-11 21:57:00,<timeout>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6015,2012-12-11 22:54:17,<design-patterns><status><user-communication>,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-12-01 00:00:00
6016,2012-12-11 23:48:14,<accessibility><resources><users><personas><speed>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6017,2012-12-12 04:42:45,<combobox>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6018,2012-12-12 07:05:19,<gui-design><guidelines><image><map>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6019,2012-12-12 10:10:13,<usability><audio>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6020,2012-12-12 12:46:23,<forms><usability><search><faceted-search>,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
6021,2012-12-12 13:52:02,<registration><users><data-analysis><qualitative-analysis>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6022,2012-12-12 15:44:41,<navigation><mobile><android>,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6023,2012-12-12 17:19:54,<mobile><guidelines><legibility><font-sizes>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6024,2012-12-12 20:12:33,<interaction-design><localization>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6025,2012-12-12 20:38:59,<mobile><ipad><selection><multi-selection><lists>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6026,2012-12-12 21:24:58,<android><map-ui><lists>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6027,2012-12-12 21:30:38,<website-design><interaction-design><drop-down-list><mac-os-x>,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6028,2012-12-12 22:02:38,<user-behavior><search><google><emotion><branding>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-12-01 00:00:00
6029,2012-12-12 23:36:23,<checkboxes><ordering><sidebar><options>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6030,2012-12-13 05:54:51,<usability><search><user-behavior>,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-12-01 00:00:00
6031,2012-12-13 06:10:24,<user-behavior><voting><community><bias><poll>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-01 00:00:00
6032,2012-12-13 06:32:15,<mobile><android><ios><user>,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6033,2012-12-13 06:41:58,<mobile><information-architecture><content-management>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6034,2012-12-13 07:02:49,<drag-n-drop><voting><ratings>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6035,2012-12-13 09:35:01,<hierarchy><windows-8>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6036,2012-12-13 09:45:04,<usability><icons><usability-study><standards>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-12-01 00:00:00
6037,2012-12-13 10:56:41,<website-design><responsive-design><browser>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6038,2012-12-13 15:41:19,<user-research><surveys><interview><intranet>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
6039,2012-12-13 17:34:22,<search><faceted-search>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-12-01 00:00:00
6040,2012-12-13 18:39:49,<user-research><hyperlinks><printing>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-12-01 00:00:00
6041,2012-12-13 21:22:05,<modal-dialog><jquery>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6042,2012-12-13 21:26:25,<guidelines><workflow><business-application>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6043,2012-12-13 22:03:15,<gui-design><combobox>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6044,2012-12-14 03:01:28,<interaction-design><pagination><lists><grouped-list>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
6045,2012-12-14 06:11:35,<web-app><calendar>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-12-01 00:00:00
