Id,CreationDate,PostId,RelatedPostId,LinkTypeId
"1528001","2016-11-16 09:50:45","101489","101461","1"
"1528091","2016-11-16 12:26:19","101502","39262","1"
"1528092","2016-11-16 12:26:19","101502","92513","1"
"1528093","2016-11-16 12:26:19","101502","50688","1"
"1528105","2016-11-16 12:29:10","101502","74311","1"
"1528229","2016-11-16 21:52:23","101521","34120","1"
"1528257","2016-11-17 06:36:20","101521","72899","1"
"1528422","2016-11-17 14:39:03","101548","99725","1"
"1528465","2016-11-17 17:46:29","101457","96022","1"
"1528614","2016-11-18 11:52:30","101586","81998","1"
"1528651","2016-11-18 13:36:15","100590","24460","1"
"1528659","2016-11-18 14:00:07","101595","34491","1"
"1528681","2016-11-18 14:44:06","101560","57298","1"
"1528698","2016-11-18 16:45:44","98462","101467","1"
"1528699","2016-11-18 16:45:44","98462","101369","1"
"1528700","2016-11-18 16:45:44","98462","83295","1"
"1528797","2016-11-19 13:38:20","101502","100866","1"
"1528818","2016-11-19 15:39:12","83535","83295","1"
"1529186","2016-11-21 11:45:49","100590","24460","3"
"1529188","2016-11-21 11:46:12","101133","64920","3"
"1529215","2016-11-21 12:07:35","101671","53791","1"
"1529261","2016-11-21 14:59:58","101684","83295","1"
"1529262","2016-11-21 14:59:58","101684","13413","1"
"1529346","2016-11-22 08:53:00","18050","101710","1"
"1529347","2016-11-22 09:43:26","101719","89723","1"
"1529348","2016-11-22 13:18:45","101720","101703","1"
"1529349","2016-11-22 16:48:37","101739","1795","1"
"1529350","2016-11-22 18:38:08","101560","101502","1"
"1529604","2016-11-22 23:23:07","101739","79221","1"
"1529611","2016-11-22 23:54:05","101753","99253","1"
"1529756","2016-11-23 15:36:55","101778","101425","1"
"1529814","2016-11-23 21:43:52","101785","37731","1"
"1529991","2016-11-24 10:46:13","101807","101750","1"
"1530041","2016-11-24 13:53:26","101779","89700","1"
"1530105","2016-11-24 20:47:20","80677","101826","1"
"1530163","2016-11-25 09:34:27","101830","83295","1"
"1530226","2016-11-25 13:25:24","101839","101635","1"
"1530458","2016-11-26 19:58:19","101865","12809","1"
"1530470","2016-11-26 20:14:55","101865","101502","1"
"1530611","2016-11-27 19:46:33","101876","53264","1"
"1530788","2016-11-28 14:47:46","101897","71960","1"
"1530987","2016-11-29 12:28:09","101944","8873","1"
"1531135","2016-11-30 07:47:14","101966","92232","1"
"1531342","2016-11-30 21:00:30","101954","11150","1"
"1533614","2016-12-01 13:38:28","101944","8480","1"
"1533680","2016-12-01 15:37:08","102048","102016","1"
"1533808","2016-12-01 23:15:07","102052","34120","1"
"1534022","2016-12-02 13:59:30","102064","37963","1"
"1534133","2016-12-02 22:54:39","102130","60613","1"
"1535945","2016-12-03 18:23:06","102139","96160","1"
"1536201","2016-12-04 12:08:07","102082","90336","1"
"1536651","2016-12-05 11:12:51","102170","37731","1"
"1536676","2016-12-05 12:12:15","102170","37731","3"
"1536723","2016-12-05 14:05:15","102187","34840","1"
"1536842","2016-12-05 17:33:10","102187","34840","3"
"1536970","2016-12-05 22:57:06","102186","14127","1"
"1537192","2016-12-06 12:18:09","102238","20769","1"
"1537196","2016-12-06 12:29:03","102236","70531","1"
"1537424","2016-12-06 20:51:49","102186","37017","1"
"1537663","2016-12-07 09:19:26","102186","37017","3"
"1537700","2016-12-07 10:35:36","102291","78695","1"
"1538098","2016-12-08 01:04:40","102313","95655","1"
"1538205","2016-12-08 09:53:26","100373","96255","1"
"1538299","2016-12-08 14:04:06","102345","46555","1"
"1538300","2016-12-08 14:04:06","102345","16095","1"
"1538301","2016-12-08 14:04:06","102345","67779","1"
"1538302","2016-12-08 14:04:06","102345","44059","1"
"1539076","2016-12-09 18:29:11","102407","102305","1"
"1539971","2016-12-11 18:16:31","102439","62067","1"
"1540442","2016-12-12 21:20:57","102474","1318","1"
"1540659","2016-12-13 09:45:37","102474","1318","3"
"1541118","2016-12-14 07:11:15","102531","44300","1"
"1541119","2016-12-14 07:11:15","102531","25706","1"
"1541120","2016-12-14 07:11:15","102531","37119","1"
"1541136","2016-12-14 08:12:40","102529","102486","3"
"1541570","2016-12-15 11:26:43","102563","13055","1"
"1541589","2016-12-15 12:44:32","102563","13055","3"
"1541707","2016-12-15 17:14:15","102558","35738","1"
"1542727","2016-12-16 21:01:33","96885","63884","1"
"1543071","2016-12-17 10:53:44","102637","63884","1"
"1543072","2016-12-17 10:53:44","102637","96885","1"
"1544125","2016-12-18 21:06:11","102650","8569","1"
"1544141","2016-12-18 21:35:31","102650","8569","3"
"1545119","2016-12-20 04:02:39","29338","39897","1"
"1545664","2016-12-20 20:07:40","29338","39897","3"
"1546413","2016-12-22 00:22:56","102804","4567","1"
"1546928","2016-12-22 14:26:30","102813","3330","1"
"1547017","2016-12-22 16:32:39","102844","101595","1"
"1547195","2016-12-22 21:37:06","102844","101595","3"
"1547246","2016-12-22 22:40:19","102855","102389","1"
"1547814","2016-12-23 16:03:52","102884","102876","1"
"1548824","2016-12-24 13:33:17","90776","102389","1"
"1550057","2016-12-26 13:30:32","102930","90685","1"
"1550205","2016-12-26 22:01:03","102941","17032","3"
"1550783","2016-12-28 12:42:27","102972","102879","1"
"1551204","2016-12-29 11:11:02","103033","102389","1"
"1551219","2016-12-29 12:06:25","102957","35734","1"
"1552132","2017-01-02 05:04:54","103105","16959","1"
"1552222","2017-01-02 11:27:37","103120","16095","1"
"1552312","2017-01-02 17:06:34","103120","16095","3"
"1552324","2017-01-02 18:19:34","103115","63256","1"
"1552340","2017-01-02 19:23:37","103129","101584","1"
"1552822","2017-01-04 03:03:46","103057","23911","1"
"1553246","2017-01-05 08:25:03","103279","34120","1"
"1553266","2017-01-05 09:30:58","103279","3618","1"
"1553283","2017-01-05 09:46:21","103283","101877","1"
"1553284","2017-01-05 09:47:37","103279","103163","1"
"1553594","2017-01-05 22:35:34","103329","13836","1"
"1553683","2017-01-06 08:42:22","103329","13836","3"
"1553738","2017-01-06 10:13:01","102378","102930","1"
"1554434","2017-01-08 10:34:53","103428","26695","1"
"1554452","2017-01-08 12:07:58","103431","83295","1"
"1554709","2017-01-09 09:23:18","103428","26695","3"
"1554713","2017-01-09 09:35:35","103453","102037","1"
"1554715","2017-01-09 09:41:27","103453","94399","1"
"1554746","2017-01-09 11:17:37","103453","102037","3"
"1555158","2017-01-10 13:05:13","103508","46406","1"
"1555488","2017-01-11 09:58:21","103541","1318","1"
"1555736","2017-01-11 22:44:44","103513","82588","1"
"1555781","2017-01-12 04:44:47","103608","25030","1"
"1555798","2017-01-12 06:40:01","103607","15463","1"
"1555857","2017-01-12 10:35:45","103620","7318","3"
"1556977","2017-01-16 07:21:56","103751","51864","1"
"1557192","2017-01-16 19:23:06","103789","103464","1"
"1557193","2017-01-16 19:23:06","103789","95655","1"
"1557445","2017-01-17 16:34:19","103833","30093","1"
"1557451","2017-01-17 16:55:14","103833","30093","3"
"1557542","2017-01-18 01:14:44","103841","98045","1"
"1557619","2017-01-18 07:53:26","103841","99554","1"
"1557788","2017-01-18 19:22:57","103865","3117","1"
"1558049","2017-01-19 12:45:22","103903","25527","1"
"1558120","2017-01-19 16:02:15","103918","5119","1"
"1558262","2017-01-19 23:51:18","103918","5119","3"
"1558489","2017-01-20 13:25:11","103975","20620","1"
"1559150","2017-01-23 08:39:18","104048","7400","1"
"1559462","2017-01-23 23:51:42","104085","38930","1"
"1559548","2017-01-24 09:25:09","104103","101778","1"
"1559735","2017-01-24 19:21:42","104103","103892","1"
"1559758","2017-01-24 20:12:02","104141","14745","1"
"1559868","2017-01-25 07:11:53","104154","19892","1"
"1559892","2017-01-25 10:04:50","104151","101457","1"
"1560217","2017-01-26 04:09:34","104172","50584","1"
"1560218","2017-01-26 04:14:24","104172","102930","1"
"1560333","2017-01-26 10:31:46","104208","88844","1"
"1560986","2017-01-28 19:30:11","104262","73159","1"
"1561243","2017-01-29 18:25:58","104308","187","1"
"1564983","2017-01-30 00:11:19","104315","104208","1"
"1565098","2017-01-30 05:10:07","104328","5456","1"
"1565099","2017-01-30 05:10:07","104328","9619","1"
"1565166","2017-01-30 10:03:19","104328","103837","1"
"1565206","2017-01-30 12:50:04","104339","40645","1"
"1565207","2017-01-30 12:50:04","104339","95655","1"
"1565500","2017-01-31 09:27:19","104376","103293","1"
"1569106","2017-02-01 14:02:51","104429","43","1"
"1569119","2017-02-01 14:25:17","104429","104411","1"
"1569171","2017-02-01 15:19:24","104434","104154","1"
"1569459","2017-02-01 22:01:44","104257","104425","1"
"1569603","2017-02-02 04:46:53","104461","70291","1"
"1570145","2017-02-02 18:46:36","31168","75362","1"
"1570231","2017-02-02 21:13:22","104495","102734","1"
"1570528","2017-02-03 09:12:51","104522","23137","1"
"1570529","2017-02-03 09:12:51","104522","41038","1"
"1570651","2017-02-03 12:04:07","104531","46019","1"
"1570778","2017-02-03 15:15:09","104531","95422","1"
"1571673","2017-02-04 19:26:03","104554","55543","1"
"1572726","2017-02-06 10:32:52","104579","84535","1"
"1572779","2017-02-06 11:45:12","104602","42934","1"
"1572962","2017-02-06 16:04:09","104616","74996","1"
"1573422","2017-02-07 08:17:50","104607","101595","3"
"1574589","2017-02-08 15:49:03","104705","34120","1"
"1574895","2017-02-09 00:34:24","104719","73227","1"
"1574916","2017-02-09 01:30:07","104705","35281","1"
"1575008","2017-02-09 06:22:43","104705","3618","1"
"1575021","2017-02-09 06:58:44","104745","104705","1"
"1575043","2017-02-09 07:13:29","104745","54117","1"
"1575143","2017-02-09 09:52:29","104745","34120","1"
"1575144","2017-02-09 09:52:29","104745","103600","1"
"1575447","2017-02-09 16:11:32","104769","4352","3"
"1575686","2017-02-09 23:56:26","104776","102915","1"
"1575844","2017-02-10 06:41:46","104786","11150","1"
"1576100","2017-02-10 13:27:29","104804","39511","1"
"1576185","2017-02-10 15:35:16","104705","104745","1"
"1577146","2017-02-12 06:39:24","101908","38543","1"
"1577767","2017-02-13 09:33:05","104868","104757","1"
"1577784","2017-02-13 09:47:15","104882","35738","1"
"1577972","2017-02-13 14:16:10","104893","30359","1"
"1578180","2017-02-13 21:11:49","104915","103028","1"
"1578551","2017-02-14 12:52:05","104882","58157","1"
"1579135","2017-02-15 11:24:20","104976","45528","3"
"1579610","2017-02-16 06:31:23","105011","104683","1"
"1580388","2017-02-17 13:23:17","105085","84535","1"
"1580438","2017-02-17 14:54:24","105024","3788","1"
"1581163","2017-02-19 09:14:58","103935","7043","1"
"1581407","2017-02-19 18:50:39","105115","20563","1"
"1581408","2017-02-19 18:50:39","105115","30798","1"
"1581431","2017-02-19 20:33:15","105108","49241","1"
"1581637","2017-02-20 09:09:47","105124","104606","1"
"1581695","2017-02-20 11:44:50","102821","15463","1"
"1581777","2017-02-20 13:45:48","105124","104606","3"
"1581778","2017-02-20 13:46:01","105108","49241","3"
"1581806","2017-02-20 14:30:00","105149","64528","1"
"1582054","2017-02-20 21:25:11","105143","35753","1"
"1582534","2017-02-21 15:26:51","102821","15463","3"
"1582535","2017-02-21 15:37:04","105208","50273","1"
"1582777","2017-02-21 18:27:08","105209","1245","1"
"1583225","2017-02-22 09:44:27","105206","60846","1"
"1583227","2017-02-22 09:45:25","105206","88017","1"
"1583441","2017-02-22 14:17:14","105271","93152","1"
"1583862","2017-02-23 00:17:05","105302","100393","1"
"1583882","2017-02-23 00:23:12","100393","105302","1"
"1583976","2017-02-23 05:30:04","105304","46261","1"
"1584079","2017-02-23 10:33:11","105323","74804","1"
"1584498","2017-02-24 06:29:50","94442","36497","1"
"1584556","2017-02-24 10:57:37","105335","96885","1"
"1584584","2017-02-24 12:27:40","105304","46261","3"
"1584622","2017-02-24 14:53:22","104154","19892","3"
"1584755","2017-02-25 00:26:55","105357","92232","1"
"1585067","2017-02-26 08:02:51","105403","71960","1"
"1585241","2017-02-26 18:41:31","105357","92232","3"
"1585314","2017-02-27 10:19:59","105420","76179","1"
"1585810","2017-02-28 14:27:43","105469","48716","1"
"1585882","2017-02-28 21:06:18","105488","95325","1"
"1585914","2017-03-01 03:41:31","105469","48716","3"
"1586036","2017-03-01 16:01:54","105503","23965","1"
"1586259","2017-03-02 11:14:22","105539","104705","1"
"1586518","2017-03-03 08:33:43","105575","76459","1"
"1586558","2017-03-03 10:29:22","105583","10312","1"
"1586651","2017-03-03 19:18:36","105583","10312","3"
"1587192","2017-03-06 15:58:12","105630","4063","1"
"1587382","2017-03-07 11:43:29","105650","11150","1"
"1587564","2017-03-08 09:10:40","105630","4063","3"
"1587876","2017-03-09 13:12:15","105719","45383","1"
"1588107","2017-03-10 06:53:18","105735","46261","1"
"1588535","2017-03-12 07:49:29","103477","102354","1"
"1588634","2017-03-12 17:39:32","105806","80560","1"
"1589212","2017-03-14 21:58:59","105884","100853","1"
"1589227","2017-03-14 23:04:32","100853","105884","1"
"1589362","2017-03-15 12:59:14","103477","102354","3"
"1589363","2017-03-15 12:59:48","105904","11651","1"
"1589364","2017-03-15 12:59:48","105904","23348","1"
"1589423","2017-03-15 15:25:51","105899","48844","1"
"1589424","2017-03-15 15:25:51","105899","58550","1"
"1589467","2017-03-15 17:41:03","105918","35410","1"
"1589482","2017-03-15 18:16:08","105920","36629","1"
"1589748","2017-03-16 14:47:38","105957","101931","1"
"1589782","2017-03-16 16:03:26","105974","39265","1"
"1590039","2017-03-17 15:35:30","106001","50893","1"
"1590733","2017-03-20 15:01:06","106067","13413","1"
"1591029","2017-03-21 11:50:53","106080","17933","1"
"1591083","2017-03-21 15:49:45","106132","51543","3"
"1591292","2017-03-22 13:02:29","106170","18991","1"
"1591322","2017-03-22 14:51:11","106160","11881","1"
"1591376","2017-03-22 16:11:09","106178","104262","1"
"1591577","2017-03-22 23:43:08","106147","105801","1"
"1591711","2017-03-23 12:45:57","106227","105997","1"
"1591737","2017-03-23 13:57:16","106227","101764","1"
"1591776","2017-03-23 15:38:58","106234","63884","1"
"1591777","2017-03-23 15:47:35","106234","1318","1"
"1591970","2017-03-24 11:23:03","106234","1318","3"
"1592013","2017-03-24 14:01:29","106265","96388","1"
"1592095","2017-03-24 16:43:54","106286","77121","1"
"1592097","2017-03-24 16:55:18","106178","104262","3"
"1592586","2017-03-27 09:38:59","106330","87350","1"
"1592587","2017-03-27 09:39:54","106330","5735","1"
"1592615","2017-03-27 10:43:37","106330","5735","3"
"1592616","2017-03-27 10:43:37","106330","87350","3"
"1593022","2017-03-28 20:12:45","106403","49430","1"
"1593023","2017-03-28 20:12:45","106403","8769","1"
"1593024","2017-03-28 20:12:45","106403","60427","1"
"1593025","2017-03-28 20:12:45","106403","16600","1"
"1593026","2017-03-28 20:12:45","106403","39265","1"
"1593133","2017-03-29 05:58:17","106416","38574","1"
"1596114","2017-03-31 00:37:56","106507","72562","1"
"1596232","2017-03-31 13:27:37","106534","63884","1"
"1596272","2017-03-31 13:51:32","106535","13611","1"
"1598977","2017-04-03 05:51:51","106548","1459","1"
"1599033","2017-04-03 08:47:20","106548","1459","3"
"1599522","2017-04-04 04:54:46","106617","39905","1"
"1599623","2017-04-04 11:04:31","13413","19923","1"
"1599655","2017-04-04 11:59:37","106640","105988","1"
"1600364","2017-04-05 15:00:34","106700","67628","3"
"1600440","2017-04-05 18:34:10","106691","46318","1"
"1600482","2017-04-05 20:42:00","106702","99628","1"
"1601334","2017-04-07 13:53:19","106736","2825","1"
"1603114","2017-04-09 06:23:36","106788","106061","1"
"1603589","2017-04-10 07:25:00","106808","100900","1"
"1603683","2017-04-10 10:22:52","106811","24066","1"
"1603831","2017-04-10 15:19:02","106820","106793","1"
"1604184","2017-04-11 08:25:44","106811","24066","3"
"1604693","2017-04-12 07:29:42","81","74","1"
"1604694","2017-04-12 07:29:42","281","216","1"
"1604695","2017-04-12 07:29:42","352","343","1"
"1604696","2017-04-12 07:29:42","536","352","1"
"1604697","2017-04-12 07:29:42","831","375","1"
"1604698","2017-04-12 07:29:42","906","343","1"
"1604699","2017-04-12 07:29:42","1152","1114","1"
"1604700","2017-04-12 07:29:42","1295","1215","1"
"1604701","2017-04-12 07:29:42","1367","74","1"
"1604702","2017-04-12 07:29:42","1481","742","1"
"1604703","2017-04-12 07:29:42","1554","1442","1"
"1604704","2017-04-12 07:29:42","1615","81","1"
"1604705","2017-04-12 07:29:42","1615","479","1"
"1604706","2017-04-12 07:29:42","37","1072","1"
"1604707","2017-04-12 07:29:42","1794","956","1"
"1604708","2017-04-12 07:29:42","1911","74","1"
"1604709","2017-04-12 07:29:42","1943","536","1"
"1604710","2017-04-12 07:29:42","1943","1072","1"
"1604711","2017-04-12 07:29:42","1943","247","1"
"1604712","2017-04-12 07:29:42","1975","870","1"
"1604713","2017-04-12 07:29:42","2006","343","1"
"1604714","2017-04-12 07:29:42","2020","1850","1"
"1604715","2017-04-12 07:29:42","2081","1022","1"
"1604716","2017-04-12 07:29:42","2188","389","1"
"1604717","2017-04-12 07:29:42","2219","953","1"
"1604718","2017-04-12 07:29:42","2288","953","1"
"1604719","2017-04-12 07:29:42","2401","1403","1"
"1604720","2017-04-12 07:29:42","2406","484","1"
"1604721","2017-04-12 07:29:42","2424","1944","1"
"1604722","2017-04-12 07:29:42","2686","2665","1"
"1604723","2017-04-12 07:29:42","2686","112","1"
"1604724","2017-04-12 07:29:42","2731","1134","1"
"1604725","2017-04-12 07:29:42","2823","81","1"
"1604726","2017-04-12 07:29:42","2963","1944","1"
"1604727","2017-04-12 07:29:42","2665","2686","1"
"1604728","2017-04-12 07:29:42","1442","3196","1"
"1604729","2017-04-12 07:29:42","3340","37","1"
"1604730","2017-04-12 07:29:42","3380","346","1"
"1604731","2017-04-12 07:29:42","3394","3335","1"
"1604732","2017-04-12 07:29:42","3445","1282","1"
"1604733","2017-04-12 07:29:42","3511","74","1"
"1604734","2017-04-12 07:29:42","3713","3414","1"
"1604735","2017-04-12 07:29:42","3812","3534","1"
"1604736","2017-04-12 07:29:42","4038","2201","1"
"1604737","2017-04-12 07:29:42","4067","1351","1"
"1604738","2017-04-12 07:29:42","4176","789","1"
"1605122","2017-04-12 19:59:54","106935","40714","1"
"1605357","2017-04-13 08:13:24","106886","8480","3"
"1607080","2017-04-15 16:26:25","107008","99256","1"
"1607081","2017-04-15 16:26:25","107008","53986","1"
"1607082","2017-04-15 16:26:25","107008","34650","1"
"1607083","2017-04-15 16:26:25","107008","1416","1"
"1607191","2017-04-15 20:45:44","107012","85088","1"
"1607320","2017-04-16 05:20:46","107019","98250","1"
"1607509","2017-04-16 14:09:07","107019","19737","1"
"1607651","2017-04-16 18:13:59","107019","19737","3"
"1607729","2017-04-16 21:11:18","107023","19592","1"
"1608275","2017-04-17 19:41:14","97098","107065","1"
"1608573","2017-04-18 08:00:58","107090","36713","1"
"1608751","2017-04-18 13:20:04","107101","3177","1"
"1609361","2017-04-19 10:47:02","107148","19091","1"
"1609362","2017-04-19 10:47:02","107148","3603","1"
"1609371","2017-04-19 10:53:58","107138","76178","1"
"1609989","2017-04-20 13:04:51","88146","24399","1"
"1609992","2017-04-20 13:09:25","107209","42898","1"
"1610733","2017-04-21 13:25:28","107248","44328","1"
"1610762","2017-04-21 14:01:22","88146","24399","3"
"1610763","2017-04-21 14:05:50","107268","82118","1"
"1610792","2017-04-21 15:05:21","82118","107268","1"
"1611820","2017-04-22 19:53:44","107317","340","1"
"1611821","2017-04-22 19:54:32","107317","340","3"
"1612584","2017-04-23 20:20:45","107248","44328","3"
"1613221","2017-04-24 18:06:06","107170","40390","1"
"1613672","2017-04-25 21:44:25","99763","30824","1"
"1613675","2017-04-25 21:52:18","89257","17897","1"
"1613677","2017-04-25 22:14:20","107404","71862","1"
"1613862","2017-04-26 11:56:33","107430","107257","1"
"1613898","2017-04-26 12:11:41","107431","90907","1"
"1613902","2017-04-26 12:17:42","107431","9220","1"
"1614282","2017-04-27 10:47:12","107475","107445","1"
"1614286","2017-04-27 11:06:12","107431","9220","3"
"1614668","2017-04-28 10:22:49","107505","106491","1"
"1614669","2017-04-28 10:22:49","107505","106167","1"
"1614723","2017-04-28 12:49:37","107500","51556","1"
"1614791","2017-04-28 16:08:32","107513","107505","1"
"1614806","2017-04-28 16:24:23","107513","24386","1"
"1614863","2017-04-28 19:31:09","107517","84703","1"
"1614865","2017-04-28 19:43:00","107464","92336","1"
"1615951","2017-05-03 06:25:45","105522","99554","1"
"1616512","2017-05-04 19:23:49","107710","98462","1"
"1616721","2017-05-05 13:19:48","107744","83197","1"
"1616722","2017-05-05 13:19:48","107744","37686","1"
"1616736","2017-05-05 14:26:10","107740","34825","1"
"1616770","2017-05-05 16:10:43","107740","34825","3"
"1616833","2017-05-05 22:14:35","102082","90336","3"
"1616910","2017-05-06 06:27:18","107766","106491","1"
"1616911","2017-05-06 06:27:18","107766","107505","1"
"1617163","2017-05-07 09:50:12","107778","106260","1"
"1617386","2017-05-08 08:38:21","107794","840","1"
"1617387","2017-05-08 08:38:21","107794","14519","1"
"1617407","2017-05-08 10:08:58","80417","85432","1"
"1617452","2017-05-08 11:12:36","107805","107729","1"
"1617518","2017-05-08 15:10:46","107817","107766","1"
"1617717","2017-05-09 09:36:13","107832","14695","1"
"1617835","2017-05-09 14:04:36","107850","15982","3"
"1618217","2017-05-10 19:28:14","80417","85432","3"
"1618350","2017-05-11 07:43:55","107899","76516","1"
"1618367","2017-05-11 08:58:46","107883","34855","1"
"1618491","2017-05-11 15:38:35","107883","34855","3"
"1618505","2017-05-11 16:54:46","107899","76516","3"
"1618538","2017-05-11 20:05:59","107900","42649","1"
"1618618","2017-05-12 07:00:08","107941","17905","1"
"1618619","2017-05-12 07:24:33","107941","17905","3"
"1618770","2017-05-12 20:38:14","107963","13273","1"
"1618882","2017-05-13 10:26:35","107900","42649","3"
"1618889","2017-05-13 10:49:54","107778","106260","3"
"1619075","2017-05-14 03:17:37","107982","46254","1"
"1619280","2017-05-15 08:31:42","107990","14633","1"
"1619325","2017-05-15 10:51:03","107996","106370","1"
"1619355","2017-05-15 12:08:13","108009","61101","1"
"1619502","2017-05-15 19:21:29","107990","14633","3"
"1619580","2017-05-16 04:52:07","108032","60152","1"
"1619581","2017-05-16 04:52:07","108032","9544","1"
"1620212","2017-05-17 21:47:29","108113","99942","1"
"1620735","2017-05-19 15:31:33","108179","12045","1"
"1620774","2017-05-19 19:23:46","99921","108113","1"
"1621192","2017-05-22 05:47:37","108217","9220","1"
"1621207","2017-05-22 07:21:13","108217","9220","3"
"1621291","2017-05-22 11:36:15","105180","16281","1"
"1621343","2017-05-22 16:25:31","105192","99628","1"
"1621345","2017-05-22 16:34:54","108221","21526","1"
"1621346","2017-05-22 16:36:06","108221","96647","1"
"1621502","2017-05-23 07:03:15","108274","78798","1"
"1621529","2017-05-23 08:05:17","108276","95422","1"
"1622044","2017-05-24 12:06:32","108221","80658","1"
"1622687","2017-05-26 13:49:19","108434","35734","1"
"1622689","2017-05-26 13:49:44","108433","63513","1"
"1622898","2017-05-27 09:44:58","108450","107324","1"
"1622912","2017-05-27 10:11:00","108450","107324","3"
"1623270","2017-05-29 01:31:07","108459","55533","1"
"1623343","2017-05-29 12:47:45","108484","108083","1"
"1626262","2017-05-30 13:06:39","108519","6522","1"
"1626380","2017-05-30 16:09:44","108522","83247","1"
"1626409","2017-05-30 17:04:09","108539","92693","1"
"1626491","2017-05-30 21:44:15","108522","83247","3"
"1626808","2017-05-31 15:23:11","108585","9365","1"
"1626824","2017-05-31 15:39:16","108584","12045","1"
"1626842","2017-05-31 16:59:13","108526","93558","1"
"1626843","2017-05-31 16:59:13","108526","88516","1"
"1626846","2017-05-31 17:22:30","108576","108558","1"
"1626947","2017-06-01 00:01:34","108595","106790","1"
"1629219","2017-06-01 10:14:10","108612","76836","1"
"1629222","2017-06-01 10:21:49","108612","76836","3"
"1629223","2017-06-01 10:21:49","108612","108446","3"
"1629225","2017-06-01 10:22:41","108446","1318","3"
"1629911","2017-06-02 16:14:57","108652","23048","1"
"1629999","2017-06-02 19:10:45","108653","86389","1"
"1630074","2017-06-02 21:50:35","108624","94787","1"
"1631886","2017-06-06 07:08:08","108741","1795","1"
"1631980","2017-06-06 09:36:18","108747","60690","1"
"1631992","2017-06-06 10:05:32","108741","90153","1"
"1632045","2017-06-06 11:16:32","108754","25847","1"
"1632406","2017-06-07 00:58:20","108741","90153","3"
"1632475","2017-06-07 04:53:01","108780","46019","1"
"1632597","2017-06-07 09:02:08","108788","40435","1"
"1632697","2017-06-07 12:38:58","108780","46019","3"
"1632750","2017-06-07 13:40:41","108798","16715","1"
"1632772","2017-06-07 14:18:29","108801","3618","1"
"1632877","2017-06-07 17:42:09","108801","38963","1"
"1633076","2017-06-08 02:40:43","108801","3618","3"
"1633225","2017-06-08 08:03:12","108798","16715","3"
"1633485","2017-06-08 17:10:11","42043","75444","1"
"1633613","2017-06-08 21:58:00","108829","70015","1"
"1633838","2017-06-09 09:37:04","108880","1795","1"
"1634087","2017-06-09 16:59:24","108893","61383","1"
"1635353","2017-06-12 05:21:08","108897","87443","1"
"1636410","2017-06-12 15:23:07","105814","82045","1"
"1636694","2017-06-13 05:57:03","108972","62780","1"
"1636734","2017-06-13 06:54:43","108964","89346","1"
"1636799","2017-06-13 08:57:40","108972","62780","3"
"1637540","2017-06-14 17:43:06","109054","104522","1"
"1637553","2017-06-14 17:59:40","109054","108938","1"
"1637713","2017-06-15 05:56:08","109040","53133","1"
"1637714","2017-06-15 05:56:08","109040","103117","1"
"1637817","2017-06-15 10:04:14","109067","92729","1"
"1637826","2017-06-15 10:06:17","109067","49615","1"
"1637827","2017-06-15 10:08:53","109067","49615","3"
"1638220","2017-06-16 04:10:20","109090","1072","1"
"1638306","2017-06-16 08:19:50","109090","1072","3"
"1638644","2017-06-16 23:26:21","109104","36988","1"
"1638645","2017-06-16 23:26:21","109104","7776","1"
"1639510","2017-06-19 05:38:03","109133","91312","1"
"1639542","2017-06-19 07:46:45","109142","8552","1"
"1639562","2017-06-19 08:19:10","109134","59698","1"
"1639573","2017-06-19 08:28:04","109147","30486","1"
"1639720","2017-06-19 13:12:25","109135","2734","1"
"1639731","2017-06-19 13:19:46","109157","61713","1"
"1639786","2017-06-19 14:34:39","109147","85329","1"
"1639869","2017-06-19 18:24:50","109147","90405","1"
"1639961","2017-06-19 23:18:40","109175","36783","1"
"1640112","2017-06-20 09:51:23","109157","61713","3"
"1640277","2017-06-20 17:56:16","109199","97341","1"
"1641104","2017-06-21 21:57:16","109213","107832","1"
"1641150","2017-06-21 23:09:02","109259","3562","1"
"1641151","2017-06-21 23:09:02","109259","24066","1"
"1641152","2017-06-21 23:09:02","109259","42674","1"
"1641444","2017-06-22 13:16:12","109234","97341","1"
"1641560","2017-06-22 15:55:52","109280","93415","1"
"1641640","2017-06-22 18:28:39","109292","49691","1"
"1641708","2017-06-22 20:21:57","109147","71637","1"
"1642269","2017-06-24 07:57:19","109330","1318","1"
"1642314","2017-06-24 14:08:05","109321","9946","1"
"1642938","2017-06-27 04:36:37","97442","86710","1"
"1642954","2017-06-27 05:57:18","109401","3443","1"
"1643115","2017-06-27 15:28:20","109425","45611","1"
"1643117","2017-06-27 15:41:03","109430","29481","1"
"1643224","2017-06-27 19:31:42","109430","29481","3"
"1643436","2017-06-28 09:52:03","109465","50261","3"
"1643449","2017-06-28 10:25:52","109461","864","1"
"1643450","2017-06-28 10:35:49","109461","864","3"
"1643455","2017-06-28 11:11:13","109401","3443","3"
"1643632","2017-06-29 07:40:51","109499","39905","1"
"1643645","2017-06-29 09:24:18","109499","39905","3"
"1644345","2017-07-02 22:21:47","109578","55182","1"
"1644387","2017-07-03 08:47:31","109583","109532","1"
"1644561","2017-07-03 19:58:24","109599","46695","1"
"1644598","2017-07-03 23:29:56","109604","95399","1"
"1644599","2017-07-03 23:29:56","109604","95729","1"
"1644758","2017-07-04 13:06:16","109619","35738","1"
