Id,ReviewTaskTypeId,CreationDate,DeletionDate,ReviewTaskStateId,PostId,SuggestedEditId,CompletedByReviewTaskId
"39252","2","2016-06-29 00:00:00","2016-07-04 00:00:00","2","96256","","53046"
"39254","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96262","","52930"
"39255","4","2016-06-29 00:00:00","2016-06-29 00:00:00","3","96269","",""
"39256","2","2016-06-29 00:00:00","2016-06-29 00:00:00","3","96269","",""
"39257","6","2016-06-29 00:00:00","2016-07-04 00:00:00","2","96269","","53053"
"39258","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96276","","52941"
"39260","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96279","","52936"
"39261","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96279","","52943"
"39262","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96282","","52942"
"39263","3","2016-06-29 00:00:00","2016-06-29 00:00:00","3","96281","",""
"39265","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96282","","52949"
"39267","2","2016-06-29 00:00:00","2016-07-04 00:00:00","2","96276","","53047"
"39268","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96286","","52947"
"39269","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96285","","52948"
"39270","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96287","","52955"
"39271","4","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96288","","52954"
"39272","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96289","","52956"
"39273","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96292","","52959"
"39274","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96291","","52960"
"39276","5","2016-06-29 00:00:00","2016-06-29 00:00:00","2","96294","","52958"
"39280","2","2016-06-30 00:00:00","2016-07-04 00:00:00","2","96304","","53043"
"39281","3","2016-06-30 00:00:00","2016-06-30 00:00:00","3","96309","",""
"39282","4","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96312","","52971"
"39283","4","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96318","","52972"
"39287","4","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96325","","52975"
"39288","4","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96326","","52977"
"39289","5","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96326","","52978"
"39290","2","2016-06-30 00:00:00","2016-07-01 00:00:00","3","96309","",""
"39291","1","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96328","7958","52980"
"39294","4","2016-06-30 00:00:00","2016-06-30 00:00:00","2","96336","","52986"
"39299","4","2016-06-30 00:00:00","2016-07-01 00:00:00","2","96341","","52992"
"39301","4","2016-07-01 00:00:00","2016-07-01 00:00:00","2","96013","","52996"
"39304","3","2016-07-01 00:00:00","2016-07-01 00:00:00","3","96348","",""
"39312","4","2016-07-01 00:00:00","2016-07-01 00:00:00","2","96360","","53004"
"39313","4","2016-07-01 00:00:00","2016-07-01 00:00:00","2","96371","","53005"
"39314","3","2016-07-01 00:00:00","2016-07-02 00:00:00","3","93568","",""
"39316","4","2016-07-01 00:00:00","2016-07-02 00:00:00","2","96376","","53021"
"39321","4","2016-07-01 00:00:00","2016-07-01 00:00:00","2","96381","","53016"
"39323","1","2016-07-02 00:00:00","2016-07-02 00:00:00","2","55227","7959","53019"
"39324","4","2016-07-02 00:00:00","2016-07-02 00:00:00","2","96388","","53024"
"39327","4","2016-07-02 00:00:00","2016-07-02 00:00:00","2","96396","","53023"
"39328","4","2016-07-02 00:00:00","2016-07-02 00:00:00","2","96397","","53025"
"39330","2","2016-07-02 00:00:00","2016-07-02 00:00:00","3","96397","",""
"39331","4","2016-07-02 00:00:00","2016-07-02 00:00:00","2","96399","","53026"
"39332","6","2016-07-02 00:00:00","2016-07-04 00:00:00","2","96397","","53055"
"39333","4","2016-07-03 00:00:00","2016-07-03 00:00:00","2","96403","","53030"
"39334","4","2016-07-03 00:00:00","2016-07-04 00:00:00","2","96406","","53038"
"39336","2","2016-07-03 00:00:00","2016-07-04 00:00:00","2","96404","","53045"
"39337","4","2016-07-03 00:00:00","2016-07-04 00:00:00","2","96410","","53036"
"39338","4","2016-07-03 00:00:00","2016-07-04 00:00:00","2","96415","","53037"
"39339","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96417","","53039"
"39340","1","2016-07-04 00:00:00","2016-07-04 00:00:00","2","7262","7960","53056"
"39341","3","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96269","","53057"
"39342","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96427","","53059"
"39343","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96428","","53058"
"39345","1","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96360","7961","53062"
"39346","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96434","","53064"
"39349","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96439","","53065"
"39350","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96440","","53067"
"39351","5","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96439","","53069"
"39352","5","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96440","","53070"
"39353","4","2016-07-04 00:00:00","2016-07-04 00:00:00","2","96443","","53071"
"39359","4","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96452","","53078"
"39360","4","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96462","","53083"
"39361","1","2016-07-05 00:00:00","2016-07-05 00:00:00","2","89616","7962","53081"
"39362","5","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96462","","53084"
"39363","5","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96464","","53085"
"39365","3","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96464","","53090"
"39366","1","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96455","7963","53088"
"39370","4","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96474","","53096"
"39372","4","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96476","","53098"
"39373","4","2016-07-05 00:00:00","2016-07-05 00:00:00","2","96477","","53099"
"39376","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96485","","53103"
"39377","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96486","","53107"
"39378","5","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96487","","53105"
"39384","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96494","","53112"
"39385","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96501","","53119"
"39386","5","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96501","","53116"
"39387","4","2016-07-06 00:00:00","2016-07-06 00:00:00","3","96502","",""
"39388","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96505","","53120"
"39389","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96508","","53118"
"39390","3","2016-07-06 00:00:00","2016-07-06 00:00:00","3","96510","",""
"39391","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96515","","53121"
"39392","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96516","","53122"
"39393","5","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96515","","53123"
"39394","4","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96517","","53125"
"39395","5","2016-07-06 00:00:00","2016-07-06 00:00:00","2","96517","","53124"
"39396","2","2016-07-06 00:00:00","2016-07-07 00:00:00","2","96519","","53137"
"39397","4","2016-07-06 00:00:00","2016-07-07 00:00:00","2","96524","","53131"
"39398","4","2016-07-06 00:00:00","2016-07-07 00:00:00","2","96526","","53132"
"39401","4","2016-07-06 00:00:00","2016-07-07 00:00:00","2","96529","","53136"
"39402","5","2016-07-06 00:00:00","2016-07-07 00:00:00","2","96529","","53135"
"39406","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96532","","53141"
"39407","5","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96532","","53142"
"39408","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96535","","53157"
"39409","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96538","","53148"
"39410","5","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96542","","53144"
"39413","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96548","","53155"
"39414","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96551","","53154"
"39415","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96552","","53165"
"39418","2","2016-07-07 00:00:00","2016-07-08 00:00:00","2","96552","","53181"
"39420","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96560","","53162"
"39421","4","2016-07-07 00:00:00","2016-07-07 00:00:00","2","96561","","53160"
"39422","2","2016-07-07 00:00:00","2016-07-08 00:00:00","2","96564","","53190"
"39429","5","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96579","","53175"
"39430","4","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96334","","53177"
"39431","4","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96583","","53176"
"39433","4","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96588","","53184"
"39434","4","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96592","","53186"
"39435","5","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96595","","53187"
"39436","5","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96596","","53188"
"39438","4","2016-07-08 00:00:00","2016-07-08 00:00:00","2","96602","","53191"
"39442","3","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96611","","53193"
"39443","4","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96614","","53194"
"39444","5","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96614","","53196"
"39445","4","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96615","","53200"
"39446","1","2016-07-09 00:00:00","2016-07-09 00:00:00","2","34105","7964","53198"
"39447","1","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96619","7965","53204"
"39450","4","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96628","","53203"
"39451","2","2016-07-09 00:00:00","2016-07-10 00:00:00","2","96627","","53210"
"39452","3","2016-07-09 00:00:00","2016-07-09 00:00:00","2","96629","","53206"
"39455","4","2016-07-10 00:00:00","2016-07-11 00:00:00","2","96633","","53212"
"39456","3","2016-07-10 00:00:00","2016-07-11 00:00:00","2","96634","","53213"
"39457","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96636","","53214"
"39458","2","2016-07-11 00:00:00","2016-07-13 00:00:00","2","96636","","53325"
"39459","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96639","","53218"
"39462","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96645","","53235"
"39464","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96648","","53224"
"39465","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96651","","53233"
"39466","1","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96647","7966","53222"
"39467","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96656","","53234"
"39468","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96659","","53236"
"39469","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96662","","53249"
"39470","5","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96660","","53229"
"39471","5","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96662","","53230"
"39472","6","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96661","","53247"
"39473","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96667","","53245"
"39474","4","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96668","","53244"
"39476","1","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96664","7967","53238"
"39477","5","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96667","","53241"
"39478","5","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96670","","53239"
"39480","5","2016-07-11 00:00:00","2016-07-11 00:00:00","2","96672","","53243"
"39481","1","2016-07-11 00:00:00","2016-07-11 00:00:00","2","54443","7968","53250"
"39482","2","2016-07-12 00:00:00","2016-07-12 00:00:00","3","96679","",""
"39484","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96684","","53253"
"39486","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96686","","53257"
"39488","2","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96639","","53259"
"39490","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96698","","53271"
"39491","6","2016-07-12 00:00:00","2016-07-13 00:00:00","2","96701","","53333"
"39494","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96713","","53272"
"39495","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96715","","53269"
"39496","5","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96715","","53276"
"39498","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96716","","53287"
"39499","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96717","","53286"
"39500","1","2016-07-12 00:00:00","2016-07-12 00:00:00","2","28968","7969","53281"
"39501","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96720","","53283"
"39503","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96722","","53285"
"39504","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96723","","53284"
"39506","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96727","","53292"
"39507","2","2016-07-12 00:00:00","2016-07-13 00:00:00","2","96722","","53331"
"39508","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96730","","53312"
"39512","1","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96435","7970","53295"
"39513","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96737","","53311"
"39514","1","2016-07-12 00:00:00","2016-07-12 00:00:00","2","17310","7971","53305"
"39515","1","2016-07-12 00:00:00","2016-07-12 00:00:00","2","17546","7972","53299"
"39516","1","2016-07-12 00:00:00","2016-07-12 00:00:00","2","30765","7973","53304"
"39519","4","2016-07-12 00:00:00","2016-07-12 00:00:00","2","96742","","53314"
"39521","4","2016-07-12 00:00:00","2016-07-13 00:00:00","2","96744","","53315"
"39522","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96746","","53321"
"39523","2","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96746","","53327"
"39525","4","2016-07-13 00:00:00","2016-07-13 00:00:00","3","96756","",""
"39526","2","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96756","","53324"
"39527","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96761","","53341"
"39528","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96762","","53342"
"39529","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96763","","53336"
"39530","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96766","","53340"
"39531","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96768","","53343"
"39532","5","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96767","","53338"
"39535","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96775","","53351"
"39536","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96778","","53352"
"39538","4","2016-07-13 00:00:00","2016-07-13 00:00:00","2","96786","","53354"
"39539","5","2016-07-13 00:00:00","2016-07-14 00:00:00","2","96786","","53355"
"39541","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96792","","53379"
"39542","5","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96791","","53361"
"39543","5","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96795","","53360"
"39544","1","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96785","7974","53359"
"39545","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96800","","53383"
"39546","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96802","","53386"
"39547","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96804","","53371"
"39548","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96806","","53385"
"39549","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96807","","53367"
"39550","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96809","","53382"
"39551","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96811","","53372"
"39554","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96815","","53384"
"39557","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96823","","53380"
"39558","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96825","","53381"
"39559","5","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96825","","53387"
"39560","2","2016-07-14 00:00:00","2016-07-18 00:00:00","2","96802","","53459"
"39561","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96831","","53391"
"39562","5","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96831","","53390"
"39563","3","2016-07-14 00:00:00","2016-07-14 00:00:00","3","96831","",""
"39565","4","2016-07-14 00:00:00","2016-07-14 00:00:00","2","96836","","53395"
"39567","4","2016-07-14 00:00:00","2016-07-15 00:00:00","2","96838","","53399"
"39568","5","2016-07-14 00:00:00","2016-07-15 00:00:00","2","96838","","53398"
"39569","5","2016-07-14 00:00:00","2016-07-15 00:00:00","2","96839","","53397"
"39570","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96840","","53400"
"39575","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96848","","53405"
"39578","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96858","","53418"
"39579","5","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96858","","53409"
"39580","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96861","","53412"
"39581","5","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96862","","53408"
"39582","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96869","","53423"
"39583","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96872","","53419"
"39586","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96879","","53422"
"39587","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96880","","53424"
"39590","4","2016-07-15 00:00:00","2016-07-15 00:00:00","2","96888","","53428"
"39591","2","2016-07-15 00:00:00","2016-07-16 00:00:00","3","96888","",""
"39592","4","2016-07-15 00:00:00","2016-07-16 00:00:00","2","96889","","53431"
"39593","4","2016-07-16 00:00:00","2016-07-16 00:00:00","2","96891","","53433"
"39595","4","2016-07-16 00:00:00","2016-07-16 00:00:00","2","96896","","53437"
"39596","6","2016-07-16 00:00:00","2016-07-16 00:00:00","2","96888","","53434"
"39597","5","2016-07-16 00:00:00","2016-07-16 00:00:00","3","96899","",""
"39602","4","2016-07-16 00:00:00","2016-07-16 00:00:00","2","96906","","53442"
"39603","4","2016-07-16 00:00:00","2016-07-16 00:00:00","2","96907","","53441"
"39605","4","2016-07-17 00:00:00","2016-07-17 00:00:00","2","96912","","53448"
"39608","4","2016-07-17 00:00:00","2016-07-17 00:00:00","2","96918","","53452"
"39611","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96921","","53457"
"39614","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96929","","53466"
"39615","5","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96929","","53464"
"39616","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96930","","53467"
"39617","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96934","","53465"
"39620","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96939","","53477"
"39622","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96945","","53480"
"39624","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96947","","53478"
"39625","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96950","","53472"
"39626","5","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96954","","53470"
"39629","3","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96955","","53482"
"39631","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96963","","53486"
"39632","4","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96966","","53487"
"39633","2","2016-07-18 00:00:00","2016-07-19 00:00:00","2","96656","","53501"
"39634","5","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96965","","53484"
"39635","5","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96968","","53489"
"39636","5","2016-07-18 00:00:00","2016-07-18 00:00:00","2","96969","","53488"
"39642","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96973","","53502"
"39644","5","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96975","","53509"
"39646","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96977","","53518"
"39648","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96980","","53505"
"39649","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96982","","53508"
"39652","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96991","","53507"
"39653","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96993","","53528"
"39654","3","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96993","","53514"
"39656","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96994","","53517"
"39657","2","2016-07-19 00:00:00","2016-07-19 00:00:00","2","96993","","53539"
"39666","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","97015","","53536"
"39667","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","97016","","53540"
"39668","5","2016-07-19 00:00:00","2016-07-19 00:00:00","2","97015","","53535"
"39669","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","97018","","53537"
"39670","4","2016-07-19 00:00:00","2016-07-19 00:00:00","2","97022","","53543"
"39671","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97027","","53545"
"39672","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97030","","53546"
"39674","3","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97037","","53550"
"39675","1","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97028","7975","53544"
"39676","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97043","","53547"
"39677","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97044","","53552"
"39678","2","2016-07-20 00:00:00","2016-07-22 00:00:00","2","97044","","53603"
"39680","1","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97047","7976","53551"
"39681","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97053","","53553"
"39684","1","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97047","7977","53558"
"39685","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97062","","53567"
"39688","4","2016-07-20 00:00:00","2016-07-20 00:00:00","2","97064","","53566"
"39690","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97073","","53570"
"39691","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97076","","53572"
"39692","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97077","","53571"
"39693","5","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97078","","53573"
"39695","5","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97079","","53575"
"39696","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97085","","53577"
"39697","1","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97034","7979","53578"
"39698","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97093","","53579"
"39699","2","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97101","","53587"
"39700","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97105","","53581"
"39701","5","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97105","","53582"
"39704","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97114","","53591"
"39707","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97122","","53599"
"39708","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97124","","53598"
"39709","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97125","","53600"
"39710","4","2016-07-21 00:00:00","2016-07-21 00:00:00","2","97127","","53601"
"39712","1","2016-07-22 00:00:00","2016-07-22 00:00:00","2","97122","7980","53606"
"39715","4","2016-07-22 00:00:00","2016-07-22 00:00:00","2","97148","","53609"
"39716","4","2016-07-22 00:00:00","2016-07-22 00:00:00","2","97150","","53610"
"39717","5","2016-07-22 00:00:00","2016-07-22 00:00:00","2","97148","","53608"
"39719","4","2016-07-23 00:00:00","2016-07-23 00:00:00","2","97167","","53613"
"39720","3","2016-07-23 00:00:00","2016-07-23 00:00:00","2","97166","","53615"
"39721","2","2016-07-23 00:00:00","2016-07-23 00:00:00","2","97171","","53616"
"39722","4","2016-07-23 00:00:00","2016-07-23 00:00:00","3","97188","",""
"39725","4","2016-07-23 00:00:00","2016-07-23 00:00:00","2","97194","","53619"
"39728","4","2016-07-24 00:00:00","2016-07-24 00:00:00","2","97202","","53625"
"39729","2","2016-07-24 00:00:00","2016-07-24 00:00:00","2","97200","","53624"
"39732","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97213","","53630"
"39733","2","2016-07-25 00:00:00","2016-07-26 00:00:00","2","97204","","53657"
"39734","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97220","","53634"
"39735","1","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97220","7981","53632"
"39736","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97225","","53633"
"39737","2","2016-07-25 00:00:00","2016-07-27 00:00:00","2","97221","","53683"
"39738","2","2016-07-25 00:00:00","2016-07-26 00:00:00","2","97226","","53655"
"39739","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97230","","53641"
"39740","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97231","","53642"
"39743","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97240","","53643"
"39744","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97245","","53644"
"39745","2","2016-07-25 00:00:00","2016-07-27 00:00:00","2","97246","","53681"
"39746","4","2016-07-25 00:00:00","2016-07-25 00:00:00","2","97248","","53647"
"39748","1","2016-07-25 00:00:00","2016-07-26 00:00:00","2","93693","7982","53650"
"39749","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97253","","53661"
"39750","3","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97252","","53651"
"39751","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97256","","53662"
"39752","5","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97256","","53660"
"39756","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97265","","53665"
"39757","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97267","","53667"
"39758","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97276","","53671"
"39759","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97277","","53670"
"39762","4","2016-07-26 00:00:00","2016-07-26 00:00:00","2","97280","","53672"
"39763","4","2016-07-26 00:00:00","2016-07-27 00:00:00","2","97283","","53679"
"39764","4","2016-07-26 00:00:00","2016-07-27 00:00:00","2","97285","","53673"
"39767","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97302","","53680"
"39769","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97310","","53677"
"39770","6","2016-07-27 00:00:00","2016-07-29 00:00:00","2","97246","","53772"
"39771","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97320","","53690"
"39772","5","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97320","","53688"
"39774","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97324","","53692"
"39775","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97328","","53694"
"39776","4","2016-07-27 00:00:00","2016-07-27 00:00:00","2","97330","","53693"
"39777","2","2016-07-27 00:00:00","2016-07-29 00:00:00","2","97328","","53769"
